Locus Tag	Name	FDR	logFC	Fitness
SL1344_2059	rfbP	7.66e-12	-15	2
SL1344_2060	rfbK	3.83e-08	-15	2
SL1344_2061	cpsB2	1.14e-11	-15	2
SL1344_2062	rfbN	3.99e-10	-15	2
SL1344_2063	rfbU	1.83e-06	-6.74563956	2
SL1344_2065	rfbX	7.99e-05	-15	2
SL1344_2066	rfbJ	1.58e-09	-15	2
SL1344_2067	rfbH	9.75e-11	-9.617825932	2
SL1344_2068	rfbG	2.07e-10	-15	2
SL1344_2069	rfbF	1.24e-10	-9.630796449	2
SL1344_2070	rfbI	1.86e-11	-15	2
SL1344_2071	rfbC	1.57e-10	-15	2
SL1344_2072	rfbA	1.43e-10	-15	2
SL1344_2073	rfbD	9.06e-10	-15	2
SL1344_2074	rfbB	7.51e-08	-6.617534699	2
SL1344_2075	galF	0.000779543	-3.627334082	2
SL1344_2077	wcaL	0.396926219	1.604574588	0
SL1344_2078	wcaK	0.76932454	-0.745708157	0
SL1344_2079	wzx	0.387292732	1.631095183	0
SL1344_2081	cpsG	0.511201715	1.395427088	0
SL1344_2082	cpsB	0.92777637	0.831277059	0
SL1344_2083	wcaI	0.6798902	1.087962235	0
SL1344_2086	gmd	0.944554966	0.382875899	0
SL1344_2089	wcaD	0.072759519	-2.11392948	0
SL1344_2090	wcaC	0.986357653	0.018140012	0
SL1344_2093	wzc	0.295123942	-1.490622057	0
SL1344_2096	yegH	0.97952946	0.612337589	0
SL1344_2097	asmA	0.05915606	-2.221636853	0
SL1344_2098	dcd	3.11e-09	-15	2
SL1344_2100	yegE	0.63974954	1.170898455	0
SL1344_2101	alkA	1	0.084313183	0
SL1344_2102	yegD	0.990600929	0.187231897	0
SL1344_2104	yegN	0.834899332	0.73531109	0
SL1344_2105	yegO	0.675185145	1.10533364	0
SL1344_2106	yegB	0.984440414	0.190545455	0
SL1344_2107	baeS	0.46586656	-1.21044876	0
SL1344_2108	baeR	0.935843444	-0.283307272	0
SL1344_2109	SL1344_2109	4.57e-07	-6.103089568	2
SL1344_2110	SL1344_2110	0.891573468	-0.40883779	0
SL1344_2111	SL1344_2111	0.93033271	-0.310649285	0
SL1344_2119	yegT	0.309184469	-1.498697549	0
SL1344_2121	yegV	0.997916127	0.594755601	0
SL1344_2123	thiD	0.611243219	1.215927518	0
SL1344_2125	SL1344_2125	0.852187216	0.700046119	0
SL1344_2127	stcC	1.08e-09	-15	2
SL1344_2130	yehE	0.751504387	0.961582191	0
SL1344_2133	yehR	0.238598579	-1.885397439	0
SL1344_2134	SL1344_2134	0.830064309	0.752337434	0
SL1344_2136	yehT	0.575941407	-1.327423214	0
SL1344_2141	yehX	0.788716983	0.877469256	0
SL1344_2142	yehY	0.802610782	0.827879693	0
SL1344_2144	bglX	0.46398196	1.504971956	0
SL1344_2146	pbpG	0.493098144	1.418345806	0
SL1344_2147	yohC	0.914820408	0.506595871	0
SL1344_2150	yohG	0.585233567	1.264321044	0
SL1344_2151	yohI	0.595535745	1.242572359	0
SL1344_2152	SL1344_2152	0.440122933	1.639524239	0
SL1344_2153	SL1344_2153	0.950699407	0.349018683	0
SL1344_2156	SL1344_2156	0.892979835	0.560484252	0
SL1344_2160	cdd	0.758023903	-0.751892863	0
SL1344_2161	sanA	0.001406344	-3.454167796	2
SL1344_2163	SL1344_2163	5.09e-08	-8.299823214	2
SL1344_2164	yeiA	0.692881708	-0.889131921	0
SL1344_2166	mglA	3.69e-09	-8.739353297	2
SL1344_2167	mglB	4.4e-05	-4.606159539	2
SL1344_2169	yeiB	0.707816289	1.025035087	0
SL1344_2173	SL1344_2173	0.007809506	-2.891046699	2
SL1344_2175	SL1344_2175	0.102632496	-1.989186683	0
SL1344_2176	cirA	1	0.099984129	0
SL1344_2181	fruA	0.747328417	0.961022957	0
SL1344_2183	fruB	0.935511553	0.444754802	0
SL1344_2184	setB	0.830121337	-0.589524855	0
SL1344_2189	yeiR	0.655888096	1.143603719	0
SL1344_2190	yeiU	0.823452703	0.785772931	0
SL1344_2192	rtn	0.000184196	-3.98710908	2
SL1344_2193	yejA	0.9269493	-0.317862647	0
SL1344_2194	yejB	0.660195496	-0.948274394	0
SL1344_2196	yejF	0.951968086	0.40156864	0
SL1344_2198	bcr	0.902594162	0.53409193	0
SL1344_2200	yejH	0.051466078	-2.297259636	0
SL1344_2203	yejK	0.731515295	0.985927628	0
SL1344_2205	yejM	5.88e-11	-15	2
SL1344_2206	SL1344_2206	0.863459544	0.680578951	0
SL1344_2207	SL1344_2207	0.894281574	0.543085227	0
SL1344_2208	oafA	2.58e-09	-8.905803496	2
SL1344_2211	SL1344_2211	0.724725884	-0.800616505	0
SL1344_2212	SL1344_2212	0.997916127	0.162881807	0
SL1344_2214	SL1344_2214	0.178627093	-1.744441193	0
SL1344_2215	SL1344_2215	0.860314059	-0.514292414	0
SL1344_2217	sspH2	0.931788458	0.833451314	0
SL1344_2219	SL1344_2219	0.000392399	-5.197830058	2
SL1344_2222	narP	0.880355942	-0.580590037	0
SL1344_2229	napA	0.003340962	-3.080630605	2
SL1344_2231	napF	1	0.121629915	0
SL1344_2234	alkB	1	0.036826019	0
SL1344_2235	ada	0.942709106	0.787570807	0
SL1344_2237	ompC	0.020337962	-2.569803609	2
SL1344_2238	yojN	0.80148763	0.831684355	0
SL1344_2239	rcsB	0.997916127	0.931449448	0
SL1344_2240	rcsC	0.070690943	2.622173537	0
SL1344_2242	SL1344_2242	3.99e-09	-7.98229855	2
SL1344_2244	SL1344_2244	0.002505759	-3.310838177	2
SL1344_2246	nrdA	2.06e-05	-15	2
SL1344_2248	yfaE	0.893211175	-0.410541994	0
SL1344_2249	SL1344_2249	0.863459544	-0.504106193	0
SL1344_2251	glpQ	2.97e-10	-9.322214275	2
SL1344_2252	glpT	0.936572206	0.471151653	0
SL1344_2253	glpA	0.581206823	-1.040552746	0
SL1344_2254	glpB	0.867468725	0.646005635	0
SL1344_2255	glpC	0.772778676	-0.720067321	0
SL1344_2257	SL1344_2257	0.6012918	-1.029202277	0
SL1344_2258	SL1344_2258	0.932846393	0.785350498	0
SL1344_2259	yfaV	0.893942342	0.555617184	0
SL1344_2260	yfaW	0.542730856	1.336108562	0
SL1344_2262	SL1344_2262	0.92117525	0.481355734	0
SL1344_2265	ais	8.26e-09	-6.944004221	2
SL1344_2266	yfbE	0.940913653	0.471161014	0
SL1344_2267	pmrF	0.939826264	-0.371522578	0
SL1344_2268	yfbG	0.945310092	0.379017603	0
SL1344_2269	SL1344_2269	0.80694195	0.81676722	0
SL1344_2270	arnT	0.468656893	1.827008357	0
SL1344_2274	menE	0.002027393	-3.516559726	2
SL1344_2275	menC	1.9e-06	-5.86431665	2
SL1344_2278	menD	0.693931011	-1.040425359	0
SL1344_2279	menF	0.063271244	-2.169231081	0
SL1344_2282	elaC	0.462856467	-1.24617315	0
SL1344_2283	SL1344_2283	0.807692046	0.82166814	0
SL1344_2284	yfbK	1	0.030684976	0
SL1344_2287	nuoL	0.001983202	-3.316353201	2
SL1344_2289	nuoJ	0.210449471	-1.907349997	0
SL1344_2290	nuoI	0.025287984	-2.601931685	2
SL1344_2291	nuoH	0.003281422	-3.201487153	2
SL1344_2292	nuoG	0.000293287	-3.897408858	2
SL1344_2295	nuoC	6.45e-05	-4.415038967	2
SL1344_2296	nuoB	1.91e-08	-7.704443562	2
SL1344_2297	nuoA	0.019700545	-2.683687001	2
SL1344_2300	yfbQ	0.216041185	-1.674049385	0
SL1344_2302	yfbS	0.579591696	1.264354247	0
SL1344_2306	ackA	2.12e-09	-15	2
SL1344_2307	pta	3.99e-10	-15	2
SL1344_2308	yfcC	0.903017512	0.771120965	0
SL1344_2311	SL1344_2311	0.880599921	0.614386706	0
SL1344_2313	SL1344_2313	2.49e-07	-6.76639812	2
SL1344_2315	SL1344_2315	1	-0.004256073	0
SL1344_2317	yfcF	0.885008871	-0.43201231	0
SL1344_2319	yfcH	0.914820408	0.49297079	0
SL1344_2320	hisP	0.82453028	0.77595545	0
SL1344_2323	hisJ	0.586287472	1.267659766	0
SL1344_2324	argT	0.123007162	-1.899557428	0
SL1344_2326	SL1344_2326	0.864205633	1.19357354	0
SL1344_2328	SL1344_2328	0.594584238	-1.029270718	0
SL1344_2329	SL1344_2329	0.894281574	-0.411390354	0
SL1344_2330	SL1344_2330	0.731688753	0.98877021	0
SL1344_2332	cvpA	0.001751262	-3.366873957	2
SL1344_2333	dedD	0.64452908	-1.062435483	0
SL1344_2339	pdxB	0.816212592	0.779195196	0
SL1344_2340	div	0.903035801	0.52633011	0
SL1344_2341	SL1344_2341	0.495392165	2.914347752	0
SL1344_2342	SL1344_2342	2.06e-09	-15	2
SL1344_2343	SL1344_2343	2.77e-06	-5.597635064	2
SL1344_2344	SL1344_2344	0.210449471	-1.699211434	0
SL1344_2346	SL1344_2346	4.6e-10	-15	2
SL1344_2348	mnmC	0.799664508	0.886926099	0
SL1344_2353	aroC	1.15e-10	-15	2
SL1344_2354	yfcB	0.878084488	0.924035239	0
SL1344_2355	yfcN	0.760103895	0.937631965	0
SL1344_2356	sixA	0.004384897	-3.106452925	2
SL1344_2357	fadJ	0.359508577	1.667753687	0
SL1344_2358	fadI	0.612490161	1.979364117	0
SL1344_2359	yfcZ	0.782158105	0.880689237	0
SL1344_2362	yfdC	0.868615212	0.641211975	0
SL1344_2363	pgtE	2.36e-10	-15	2
SL1344_2364	pgtA	0.933644858	-0.279313349	0
SL1344_2365	pgtB	0.976402248	0.236539249	0
SL1344_2366	pgtC	0.001158067	-3.415651148	2
SL1344_2367	pgtP	1.03e-07	-7.031334378	2
SL1344_2368	SL1344_2368	1.29e-09	-9.058402622	2
SL1344_2369	lpxP	0.868756893	0.654963023	0
SL1344_2370	yfdZ	1	0.05181082	0
SL1344_2371	glk	0.93171727	0.452561389	0
SL1344_2372	SL1344_2372	0.831950744	0.738333891	0
SL1344_2373	SL1344_2373	0.97952946	-0.073153827	0
SL1344_2374	SL1344_2374	0.999358276	0.133194386	0
SL1344_2377	nupC	0.317011112	-1.468206933	0
SL1344_2378	yfeA	1.45e-05	-4.69726288	2
SL1344_2382	xapR	0.941269286	0.560496397	0
SL1344_2385	flhAb	0.893985278	-0.400967098	0
SL1344_2386	yfeN	1.47e-06	-5.601210442	2
SL1344_2387	yfeR	0.409673185	-1.426612573	0
SL1344_2388	yfeH	0.383047613	1.631590256	0
SL1344_2392	cysZ	0.475824163	1.46075563	0
SL1344_2393	cysK	0.727479005	0.986060726	0
SL1344_2394	ptsH	2.33e-05	-15	2
SL1344_2395	ptsI	2.97e-10	-15	2
SL1344_2399	ptsJ	0.834899332	-0.565484235	0
SL1344_2400	yfeJ	0.520624983	1.371611855	0
SL1344_2404	cysA	0.554414799	1.342580902	0
SL1344_2406	cysU	0.753393639	-1.1379983	0
SL1344_2408	ucpA	0.875919634	-0.46903715	0
SL1344_2413	amiA	0.927448916	-0.532787745	0
SL1344_2416	SL1344_2416	0.861393559	0.68344078	0
SL1344_2420	eutC	0.459479179	1.474460491	0
SL1344_2422	eutA	0.626194776	1.189924583	0
SL1344_2423	eutH	0.885831739	-0.422743023	0
SL1344_2424	eutG	0.324436	1.738815598	0
SL1344_2425	eutJ	0.14750392	2.222648433	0
SL1344_2426	eutE	1	0.168900169	0
SL1344_2427	eutN	0.794714637	-0.675366077	0
SL1344_2429	eutD	0.808977777	1.25889636	0
SL1344_2430	eutT	0.97383131	0.246199073	0
SL1344_2433	eutS	3.14e-05	-4.649905272	2
SL1344_2435	maeB	0.944282384	0.358550424	0
SL1344_2437	tktB	0.792369637	0.865542563	0
SL1344_2438	SL1344_2438	0.886330663	0.568852021	0
SL1344_2439	ypfG	0.876429888	0.624243875	0
SL1344_2440	yffH	0.000176258	-4.049828976	2
SL1344_2441	SL1344_2441	3.9e-05	-4.70815791	2
SL1344_2442	aegA	0.900402861	0.551954033	0
SL1344_2443	narQ	0.617871751	-1.000830211	0
SL1344_2444	acrD	0.476441252	1.468663801	0
SL1344_2448	ypfI	0.934228574	0.417858283	0
SL1344_2451	nlpB	0.017619704	-2.602386538	2
SL1344_2454	bcp	0.961504632	-0.157154284	0
SL1344_2456	perM	0.813700582	0.864704933	0
SL1344_2457	SL1344_2457	0.755502364	-0.756733509	0
SL1344_2459	yfgE	8.47e-11	-15	2
SL1344_2460	uraA	0.823240134	0.765628252	0
SL1344_2461	upp	0.075561514	-2.123701791	0
SL1344_2462	purM	1.29e-10	-15	2
SL1344_2464	ppk	1.36e-09	-8.960845441	2
SL1344_2465	ppx	0.962925452	-0.154746617	0
SL1344_2466	SL1344_2466	0.000170125	-4.260593498	2
SL1344_2469	SL1344_2469	0.868615212	-0.830102702	0
SL1344_2471	guaA	2.3e-10	-15	2
SL1344_2474	shdA	0.325812956	-1.436947739	0
SL1344_2475	ratB	0.005005055	-2.96264772	2
SL1344_2477	ratA	0.606028285	1.293013898	0
SL1344_2479	sinH	0.533958034	-1.11075829	0
SL1344_2480	yfgJ	0.659986052	1.129710313	0
SL1344_2482	yfgL	9.92e-10	-15	2
SL1344_2486	yfgA	6.3e-07	-5.491906274	2
SL1344_2487	yfgB	0.945413115	-0.367309023	0
SL1344_2489	SL1344_2489	0.973053855	0.398397937	0
SL1344_2492	SL1344_2492	0.700059842	1.042898513	0
SL1344_2493	pbpC	0.615047489	1.213091014	0
SL1344_2494	SL1344_2494	0.51720744	1.378449994	0
SL1344_2495	SL1344_2495	0.884101479	-0.805115053	0
SL1344_2496	SL1344_2496	2.97e-10	-15	2
SL1344_2497	sseBb	0.898962264	0.537947001	0
SL1344_2498	pepB	0.951202485	0.338186086	0
SL1344_2499	yfhJ	0.943419382	0.470156624	0
SL1344_2501	hscA	1.2e-10	-15	2
SL1344_2502	hscB	0.863459544	0.661585145	0
SL1344_2503	iscA	0.990670462	0.606052681	0
SL1344_2504	nifU	7.92e-11	-9.768299972	2
SL1344_2509	SL1344_2509	0.495392165	-1.207117901	0
SL1344_2510	asrA	5.48e-06	-5.33013735	2
SL1344_2515	csiE	0.980550546	-0.044613139	0
SL1344_2517	glyA	1.15e-09	-15	2
SL1344_2518	hmpA	0.852858469	-0.538342327	0
SL1344_2519	cadC	0.000330895	-3.877558685	2
SL1344_2520	cadB	2.27e-05	-4.633162702	2
SL1344_2521	cadA	1.85e-06	-5.230059719	2
SL1344_2522	yjdL	0.75413532	0.932059438	0
SL1344_2524	yfhA	0.965569716	-0.132553141	0
SL1344_2526	yfhK	0.557520818	-1.220201578	0
SL1344_2527	purG	5.78e-11	-15	2
SL1344_2531	yfhB	0.64553127	1.149167527	0
SL1344_2533	murQ	0.990430502	-0.050047534	0
SL1344_2535	SL1344_2535	1.31e-09	-7.915495374	2
SL1344_2536	SL1344_2536	2.18e-07	-7.263064664	2
SL1344_2537	SL1344_2537	0.002224512	-3.308574673	2
SL1344_2541	recO	0.805343942	0.912223761	0
SL1344_2545	lepA	1.98e-07	-5.875349849	2
SL1344_2546	gogB	1	0.08883443	0
SL1344_2547	SL1344_2547	6.48e-10	-15	2
SL1344_2551	SL1344_2551	3.46e-10	-9.283853801	2
SL1344_2553	SL1344_2553	0.900446355	-0.368936205	0
SL1344_2556	SL1344_2556	0.548422913	1.768470669	0
SL1344_2557	SL1344_2557	0.92117525	0.965228995	0
SL1344_2558	SL1344_2558	0.063805163	2.691974602	0
SL1344_2561	SL1344_2561	0.86055029	0.670888419	0
SL1344_2562	SL1344_2562	0.885831739	0.580599704	0
SL1344_2563	gipA	0.696470068	1.071849941	0
SL1344_2564	SL1344_2564	0.501101767	1.41579377	0
SL1344_2565	SL1344_2565	0.751504387	0.952281766	0
SL1344_2567	SL1344_2567	0.585233567	1.275327637	0
SL1344_2569	SL1344_2569	0.511299513	1.385564669	0
SL1344_2570	SL1344_2570	1	0.111926929	0
SL1344_2572	SL1344_2572	0.938328932	0.409687091	0
SL1344_2573	SL1344_2573	0.429014782	-1.28850297	0
SL1344_2574	SL1344_2574	0.823240134	-0.844321801	0
SL1344_2578	SL1344_2578	0.965569716	0.508507933	0
SL1344_2583	SL1344_2583	0.913090164	0.506467453	0
SL1344_2586	SL1344_2586	0.604686265	-1.015081475	0
SL1344_2590	gpP	0.754110202	0.942723013	0
SL1344_2594	SL1344_2594	0.373841765	1.662464323	0
SL1344_2596	SL1344_2596	0.995473927	0.165332459	0
SL1344_2597	recEb	0.953456235	-0.179089862	0
SL1344_2600	SL1344_2600	0.541390681	1.336545433	0
SL1344_2603	rseA	4.69e-10	-15	2
SL1344_2604	rpoE	4.39e-10	-15	2
SL1344_2605	nadB	0.597115455	1.227361773	0
SL1344_2607	srmB	0.272275706	-1.902779187	0
SL1344_2608	yfiE	0.687331878	1.073916505	0
SL1344_2611	ung	0.900446355	0.528631556	0
SL1344_2612	yfiF	0.845825015	1.161292438	0
SL1344_2614	yfiP	0.97952946	0.491917258	0
SL1344_2615	yfiQ	0.805569463	0.826935789	0
SL1344_2617	yfiM	0.879225716	-0.453802838	0
SL1344_2620	clpB	2.75e-09	-8.107799256	2
SL1344_2621	yfiH	0.380563719	1.637667942	0
SL1344_2622	rluD	4.49e-05	-4.353297214	2
SL1344_2626	SL1344_2626	0.965624831	0.275135483	0
SL1344_2627	tyrA	0.589997907	-1.50090006	0
SL1344_2628	aroF	0.916021661	0.479150583	0
SL1344_2629	yfiR	5.24e-09	-8.755124584	2
SL1344_2631	int	0.673275748	1.115648876	0
SL1344_2641	SL1344_2641	0.708135647	1.047858047	0
SL1344_2644	SL1344_2644	0.387333884	1.637447605	0
SL1344_2645	gpB	0.691700098	1.541432498	0
SL1344_2651	corE	0.164022154	-1.783841003	0
SL1344_2652	corB	0.98426881	0.189917156	0
SL1344_2653	SL1344_2653	0.805569463	0.815626114	0
SL1344_2656	recN	0.369295701	-1.351472741	0
SL1344_2657	smpA	0.001492488	-3.458101652	2
SL1344_2659	yfjG	1.47e-06	-5.588204572	2
SL1344_2660	smpB	4.63e-09	-7.605635902	2
SL1344_2661	bapA	0.074707676	2.60013772	0
SL1344_2662	SL1344_2662	0.296527378	1.803463812	0
SL1344_2663	SL1344_2663	0.936572206	0.424940233	0
SL1344_2664	SL1344_2664	1	0.098019911	0
SL1344_2668	SL1344_2668	0.443342663	1.515049972	0
SL1344_2670	gpE	0.885008871	0.587082263	0
SL1344_2671	SL1344_2671	0.868074497	0.700985216	0
SL1344_2672	SL1344_2672	0.694548601	1.096091024	0
SL1344_2673	SL1344_2673	0.969182465	0.359230294	0
SL1344_2674	sopE	2.29e-06	-15	2
SL1344_2675	SL1344_2675	3.95e-05	-15	2
SL1344_2676	SL1344_2676	8.74e-05	-4.158266062	2
SL1344_2677	gpI	0.710269432	1.027467413	0
SL1344_2678	gpJ	0.717648787	1.024998967	0
SL1344_2690	SL1344_2690	0.79276577	0.853034007	0
SL1344_2692	SL1344_2692	0.944406541	0.382544033	0
SL1344_2693	SL1344_2693	0.756275055	0.928403239	0
SL1344_2694	SL1344_2694	0.88006571	0.61728386	0
SL1344_2696	SL1344_2696	2.34e-06	-5.212949741	2
SL1344_2697	SL1344_2697	7.57e-10	-15	2
SL1344_2698	SL1344_2698	0.180965085	-1.747574772	0
SL1344_2702	SL1344_2702	9.26e-05	-4.315187008	2
SL1344_2704	SL1344_2704	0.374066979	-1.487454018	0
SL1344_2705	SL1344_2705	0.427204621	-1.298198238	0
SL1344_2709	SL1344_2709	2.62e-05	-4.508000763	2
SL1344_2715	SL1344_2715	7.19e-11	-15	2
SL1344_2718	SL1344_2718	0.968172204	0.260917026	0
SL1344_2719	SL1344_2719	0.484760144	1.426077735	0
SL1344_2720	SL1344_2720	0.499116356	1.425101874	0
SL1344_2721	SL1344_2721	0.61096778	1.219272586	0
SL1344_2722	SL1344_2722	0.913446815	0.917612056	0
SL1344_2726	SL1344_2726	0.000142025	-4.085140375	2
SL1344_2727	SL1344_2727	0.004710621	-3.117579025	2
SL1344_2729	SL1344_2729	0.753745005	0.937874176	0
SL1344_2730	SL1344_2730	0.503312284	-1.205551186	0
SL1344_2731	SL1344_2731	0.008369466	-2.977306469	2
SL1344_2732	SL1344_2732	0.717334728	1.509608126	0
SL1344_2737	SL1344_2737	0.956955776	-0.232596806	0
SL1344_2738	SL1344_2738	4.24e-07	-5.898129909	2
SL1344_2739	hxlA	0.885008871	-0.423542253	0
SL1344_2742	SL1344_2742	0.884153137	0.581545662	0
SL1344_2743	SL1344_2743	0.574227657	1.292082558	0
SL1344_2744	SL1344_2744	0.041956684	-2.512862305	2
SL1344_2747	SL1344_2747	5.79e-11	-15	2
SL1344_2747A	SL1344_2747A	0.923477824	-0.325400654	0
SL1344_2751	SL1344_2751	0.031082399	-2.429318675	2
SL1344_2752	SL1344_2752	0.702795238	1.058298753	0
SL1344_2755	fljA	7.99e-10	-15	2
SL1344_2757	hin	5.74e-10	-9.249035104	2
SL1344_2758	iroB	0.696201967	1.057884233	0
SL1344_2759	iroC	0.962925452	0.295932203	0
SL1344_2760	iroD	3.62e-08	-15	2
SL1344_2761	iroE	0.1355247	-1.837547132	0
SL1344_2762	iroN	2.08e-05	-4.850761482	2
SL1344_2763	pipB2	3.17e-09	-7.488310149	2
SL1344_2764	virK	1.88e-08	-7.049896628	2
SL1344_2765	mig-14	5.34e-11	-15	2
SL1344_2767	nixA	0.887759277	0.577032462	0
SL1344_2768	tctE	0.669473422	1.107751185	0
SL1344_2769	tctD	0.919646908	0.487925819	0
SL1344_2770	SL1344_2770	0.665324364	1.120439376	0
SL1344_2771	SL1344_2771	0.874932896	0.634254993	0
SL1344_2772	SL1344_2772	0.394539814	-1.334557122	0
SL1344_2774	ygaF	0.874640094	0.61828498	0
SL1344_2775	gabD	0.764717857	0.935111531	0
SL1344_2776	gabT	0.698384898	1.066142598	0
SL1344_2777	gabP	0.000874353	-3.752931993	2
SL1344_2778	ygaE	0.944921207	0.385639608	0
SL1344_2779	ygaU	2.23e-10	-15	2
SL1344_2782	ygaP	0.005336564	-2.98558461	2
SL1344_2783	stpA	6.75e-07	-5.735336855	2
SL1344_2784	SL1344_2784	0.104426521	-1.98101379	0
SL1344_2785	ygaC	0.771610374	1.303024438	0
SL1344_2787	SL1344_2787	0.611243219	1.246010591	0
SL1344_2788	SL1344_2788	0.92928352	0.744636849	0
SL1344_2792	nrdE	0.686247736	-0.896501401	0
SL1344_2793	nrdF	0.822146233	-0.626862048	0
SL1344_2794	proV	9.24e-05	-4.241329074	2
SL1344_2795	proW	0.975845438	0.237490723	0
SL1344_2796	proX	0.85456493	0.940604485	0
SL1344_2797	SL1344_2797	0.99656599	-0.022924553	0
SL1344_2799	emrA	0.224973772	1.984572905	0
SL1344_2800	emrB	0.946942385	0.935643789	0
SL1344_2801	SL1344_2801	1.9e-07	-7.290721007	2
SL1344_2802	luxS	0.85488407	1.42743536	0
SL1344_2804	yqaA	1	0.479022966	0
SL1344_2805	yqaB	1	0.320678207	0
SL1344_2808	oraA	0.823240134	0.768282929	0
SL1344_2811	mltB	0.751317202	0.945347748	0
SL1344_2813	srlE	0.77157317	0.890991497	0
SL1344_2815	gutD	0.560138848	1.306331	0
SL1344_2816	gutM	0.812614793	1.146947311	0
SL1344_2817	srlR	0.744616325	-1.077519813	0
SL1344_2818	gutQ	0.637911852	1.171552928	0
SL1344_2819	norR	0.948350641	-0.20326627	0
SL1344_2820	norV	0.520624983	1.37737448	0
SL1344_2821	norW	0.156808634	3.094045522	0
SL1344_2822	hydA	4.38e-06	-4.927941723	2
SL1344_2827	hycG	0.126111388	2.315757197	0
SL1344_2828	hycF	0.777700137	0.8887274	0
SL1344_2830	hycD	0.947805491	-0.248799654	0
SL1344_2831	hycC	0.685367505	1.066625	0
SL1344_2833	hycA	0.805508516	0.933127731	0
SL1344_2835	hypB	1.14e-06	-5.698892445	2
SL1344_2838	hypE	0.50752008	-1.197017153	0
SL1344_2839	fhlA	0.679305838	1.167246114	0
SL1344_2843	sitC	0.565101229	-1.111059866	0
SL1344_2845	avrA	4.31e-09	-8.794295181	2
SL1344_2849	orgB	0.511340096	-1.4355239	0
SL1344_2850	orgA	4.09e-08	-8.344492264	2
SL1344_2851	prgK	6.09e-08	-7.518321719	2
SL1344_2853	prgI	6.3e-09	-7.366318626	2
SL1344_2854	prgH	1.29e-09	-15	2
SL1344_2855	hilD	2.24e-06	-5.45895351	2
SL1344_2856	hilA	5.78e-11	-15	2
SL1344_2857	iagB	1	0.034032332	0
SL1344_2858	sptP	4.09e-10	-8.166908297	2
SL1344_2859	sicP	2.66e-05	-4.517467989	2
SL1344_2860	iacP	0.705889569	1.046378488	0
SL1344_2861	sipA	9.32e-11	-15	2
SL1344_2862	sipD	0.004157015	-3.113472665	2
SL1344_2863	sipC	2.9e-08	-6.492606546	2
SL1344_2864	sipB	8.8e-08	-6.140070018	2
SL1344_2865	sicA	1.79e-10	-8.759875953	2
SL1344_2866	spaS	7.62e-11	-15	2
SL1344_2867	spaR	7.19e-11	-9.80072145	2
SL1344_2868	spaQ	3.37e-09	-8.105881332	2
SL1344_2869	spaP	1.62e-05	-7.049896628	2
SL1344_2870	spaO	2.05e-07	-5.916451321	2
SL1344_2871	invJ	2.87e-11	-15	2
SL1344_2872	invI	2.88e-06	-5.029252174	2
SL1344_2873	invC	0.895011535	0.54744629	0
SL1344_2874	invB	6.81e-10	-8.430732363	2
SL1344_2875	invA	9.92e-10	-15	2
SL1344_2876	invE	6.17e-12	-15	2
SL1344_2879	invH	4.59e-09	-8.781356125	2
SL1344_2880	SL1344_2880	1.39e-06	-5.639087907	2
SL1344_2881	SL1344_2881	8.91e-07	-5.591468571	2
SL1344_2885	SL1344_2885	0.866630363	0.653536557	0
SL1344_2885A	SL1344_2885A	0.874932896	-0.500444741	0
SL1344_2886	pphB	5.78e-11	-15	2
SL1344_2887	SL1344_2887	5.9e-08	-6.2656009	2
SL1344_2888	mutS	0.107656291	-1.940347416	0
SL1344_2889	SL1344_2889	0.844257471	0.721904799	0
SL1344_2890	SL1344_2890	0.823403111	0.750151906	0
SL1344_2891	SL1344_2891	1	0.018634349	0
SL1344_2892	SL1344_2892	0.410306162	1.569643474	0
SL1344_2893	SL1344_2893	0.577700078	1.349239831	0
SL1344_2896	ygbK	0.702795238	1.048527647	0
SL1344_2898	ygbI	0.424436313	-1.256057414	0
SL1344_2901	SL1344_2901	0.780353432	0.88008327	0
SL1344_2902	SL1344_2902	0.780936027	0.889799566	0
SL1344_2903	rpoS	2.78e-09	-15	2
SL1344_2905	pcm	5.71e-06	-4.955489421	2
SL1344_2906	surE	0.228687174	1.95812353	0
SL1344_2911	ygbE	0.827655945	0.742511177	0
SL1344_2912	cysC	0.491593758	1.429971941	0
SL1344_2913	cysN	0.843433482	0.723281511	0
SL1344_2915	iap	0.947995498	0.810488436	0
SL1344_2917	SL1344_2917	0.91194523	-0.352714561	0
SL1344_2918	ygcH	0.890650054	0.557935329	0
SL1344_2919	SL1344_2919	0.97836283	-0.182485069	0
SL1344_2920	yghJ	1	0.07007357	0
SL1344_2923	ygcB	5.72e-09	-7.562709578	2
SL1344_2925	cysH	5.78e-11	-15	2
SL1344_2930	ygcF	0.489571746	1.835503798	0
SL1344_2937	relA	9.91e-08	-5.772572828	2
SL1344_2938	rumA	0.940356423	0.529880958	0
SL1344_2939	barA	1.33e-07	-6.131827763	2
SL1344_2940	SL1344_2940	0.844257471	0.96185172	0
SL1344_2941	gudD	0.837647487	0.727400821	0
SL1344_2942	ygcY	0.641128707	1.16138331	0
SL1344_2943	gudT	0.166511964	-1.724524828	0
SL1344_2944	SL1344_2944	0.775614124	1.098808846	0
SL1344_2945	yqcB	0.677814943	1.090035895	0
SL1344_2947	syd	0.557094345	1.307085806	0
SL1344_2949	ygdH	0.509432891	1.385836813	0
SL1344_2950	sdaC	0.82453028	0.762829319	0
