Locus Tag	Name	FDR	logFC	Fitness
SL1344_3110	uxuB	0.717720461	0.296885515	0
SL1344_3111	uxaC	9.79e-15	-15	2
SL1344_3112	SL1344_3112	2.31e-34	-15	2
SL1344_3113	gsp	0.004813139	-1.512523046	2
SL1344_3114	yghU	0.00118022	-1.671128152	2
SL1344_3116	SL1344_3116	0.350582084	0.691520856	0
SL1344_3118	hybF	0.035680156	1.605352552	1
SL1344_3120	hybD	0.311125106	0.759454021	0
SL1344_3121	hybC	0.568160511	0.464772517	0
SL1344_3122	hybB	0.081822639	1.454321371	0
SL1344_3123	hybA	0.066895296	1.686645897	0
SL1344_3124	hypO	1.32e-45	-6.749124152	2
SL1344_3125	yghW	1.59e-11	-3.780896079	2
SL1344_3126	SL1344_3126	1.99e-13	-3.966269826	2
SL1344_3128	SL1344_3128	6.99e-62	-15	2
SL1344_3129	SL1344_3129	2.35e-31	-15	2
SL1344_3131	yghA	0.938149708	0.33434504	0
SL1344_3133	exbB	0.104065358	-0.929472728	0
SL1344_3135	metC	0.200075145	0.684003658	0
SL1344_3136	yghB	0.001629475	2.594706405	1
SL1344_3138	yqhD	0.053706393	1.408256572	0
SL1344_3139	dkgA	0.780593833	0.234633126	0
SL1344_3141	SL1344_3141	2.21e-33	-15	2
SL1344_3142	ygiR	2.97e-31	-15	2
SL1344_3144	SL1344_3144	3.02e-34	-15	2
SL1344_3145	ygiK	1.18e-25	-7.001127637	2
SL1344_3147	plsC	0.827142454	0.19334989	0
SL1344_3149	SL1344_3149	0.0507004	1.077962727	0
SL1344_3151	ygiX	0.00138062	3.042464812	1
SL1344_3156	yqiA	0.817957639	0.187134346	0
SL1344_3157	cpdA	0.043471264	-0.983067663	2
SL1344_3158	yqiB	0.049554501	-1.42177088	2
SL1344_3160	tolC	2.6e-28	-15	2
SL1344_3162	ygiC	0.004048104	-1.671919634	2
SL1344_3163	ygiD	0.027313235	1.810769402	1
SL1344_3164	ygiE	0.009682099	2.062323037	1
SL1344_3165	assT	7.18e-05	-2.10201052	2
SL1344_3166	SL1344_3166	0.688570357	0.233580948	0
SL1344_3171	SL1344_3171	5.92e-24	-9.63600018	2
SL1344_3172	yqiK	0.266156036	0.850189856	0
SL1344_3174	glnE	0.327805309	0.569220081	0
SL1344_3178	bacA	0.000374059	-1.905643413	2
SL1344_3180	ygiH	0.006390276	1.790108421	1
SL1344_3186	mug	0.00299431	2.475480367	1
SL1344_3189	SL1344_3189	0.316180577	0.955172242	0
SL1344_3190	aer	0.109851973	-0.804047065	0
SL1344_3191	oat	0.085331264	1.554423885	0
SL1344_3192	fadH	0.001091336	2.449565665	1
SL1344_3193	ygjO	0.037189372	1.218219828	1
SL1344_3195	ygjQ	0.012207544	1.65695455	1
SL1344_3196	ygjR	0.016616712	2.090521892	1
SL1344_3197	ygjT	0.028038687	1.240182005	1
SL1344_3198	ygjU	0.069697517	1.362117296	0
SL1344_3199	yqjA	7.74e-05	-2.581582897	2
SL1344_3202	yqjE	0.916715443	0.093737766	0
SL1344_3204	yqjF	0.640094371	0.233728755	0
SL1344_3205	yqjG	0.060515727	1.386285303	0
SL1344_3206	yhaH	0.512977772	0.514342936	0
SL1344_3207	yhaJ	0.273417506	0.78289498	0
SL1344_3208	yhaK	0.266660584	0.595200113	0
SL1344_3211	yhaO	3.2e-08	-2.862238879	2
SL1344_3212	tdcG	0.648446267	0.394225407	0
SL1344_3213	tdcE	0.000725328	-2.053415937	2
SL1344_3214	tdcD	7.25e-28	-15	2
SL1344_3215	tdcC	0.004899974	-1.531404451	2
SL1344_3216	tdcB	1.33e-39	-15	2
SL1344_3217	tdcA	2.47e-33	-15	2
SL1344_3220	garK	0.098585655	1.233680386	0
SL1344_3222	garL	0.001505563	-1.817894169	2
SL1344_3223	garD	0.082313531	1.427792443	0
SL1344_3225	agaR	0.301596678	0.790207184	0
SL1344_3226	gatY	0.113605872	1.19957032	0
SL1344_3227	SL1344_3227	1.89e-27	-15	2
SL1344_3228	SL1344_3228	2.56e-33	-15	2
SL1344_3229	SL1344_3229	0.911478852	0.081241983	0
SL1344_3230	SL1344_3230	0.926106357	-0.081626189	0
SL1344_3231	gatA	0.35453303	0.74858175	0
SL1344_3233	gatC	0.189227992	-0.773884042	0
SL1344_3235	gatR	3.52e-17	-5.252385544	2
SL1344_3236	yraL	0.232765626	0.918844397	0
SL1344_3237	yraM	0.145366656	1.060467513	0
SL1344_3239	yraO	1.81e-33	-15	2
SL1344_3240	yraP	0.000288168	1.823993018	1
SL1344_3243	yhbP	0.412688287	0.484669305	0
SL1344_3245	yhbS	0.391398581	-0.681448807	0
SL1344_3247	yhbU	0.100655124	1.388659695	0
SL1344_3248	yhbV	0.041662883	1.484632768	1
SL1344_3250	SL1344_3250	6.69e-66	-15	2
SL1344_3252	mtr	0.00932144	-1.882174111	2
SL1344_3253	deaD	9.13e-33	-15	2
SL1344_3254	nlpI	1.08e-23	-15	2
SL1344_3255	pnp	1.09e-65	-15	2
SL1344_3257	truB	0.045652346	1.171644186	1
SL1344_3258	rbfA	8.16e-29	-15	2
SL1344_3262	argG	0.058978767	1.073671274	0
SL1344_3263	SL1344_3263	0.180749667	1.085063204	0
SL1344_3266	folP	0.503869582	0.553527323	0
SL1344_3268	ftsH	1.62e-07	-2.653711099	2
SL1344_3270	yhbY	0.591416042	0.435831755	0
SL1344_3272	dacB	0.075650782	-0.967048408	0
SL1344_3274	yhbE	0.000821995	2.718230678	1
SL1344_3282	yrbC	3.36e-16	-4.42889092	2
SL1344_3284	yrbE	5.45e-14	-3.986513831	2
SL1344_3285	yrbF	1.21e-10	-4.874943508	2
SL1344_3286	yrbG	7.23e-23	-6.519179805	2
SL1344_3292	rpoN	2.43e-32	-15	2
SL1344_3294	ptsN	1.3e-17	-2.978823535	2
SL1344_3297	yrbL	0.942883354	-0.059789297	0
SL1344_3298	mtgA	0.037595518	1.516230978	1
SL1344_3299	yhbL	0.009118536	1.571471995	1
SL1344_3301	yhcC	0.113606484	1.20433809	0
SL1344_3302	gltB	0.02616532	1.810538165	1
SL1344_3303	gltD	0.052728335	1.42285229	0
SL1344_3304	yhcG	0.129998411	1.189077122	0
SL1344_3305	codB	0.34895211	0.545255043	0
SL1344_3306	codA	0.040421547	1.52994162	1
SL1344_3307	yhcH	0.064867054	1.465957803	0
SL1344_3308	nanK	0.001765296	1.59081931	1
SL1344_3310	nanT	0.154320138	-15	0
SL1344_3311	nanA	0.113804751	1.221738768	0
SL1344_3313	sspB	0.44113943	0.603340767	0
SL1344_3314	sspA	2.22e-34	-15	2
SL1344_3315	SL1344_3315	0.000220761	-1.87110568	2
SL1344_3319	yhcB	2.58e-34	-15	2
SL1344_3322	SL1344_3322	0.000472644	-1.909766655	2
SL1344_3324	oadA2	4.62e-08	-2.747571656	2
SL1344_3326	ttdB	1.4e-33	-15	2
SL1344_3327	ttdA	0.437830747	-0.630416691	0
SL1344_3328	SL1344_3328	0.216279535	-0.929614684	0
SL1344_3329	SL1344_3329	0.014979575	-1.29964619	2
SL1344_3330	SL1344_3330	0.883872927	-0.123739108	0
SL1344_3332	argR	2.52e-13	-3.851410995	2
SL1344_3334	SL1344_3334	0.096355912	1.307530774	0
SL1344_3335	yhcO	0.173534037	0.922546872	0
SL1344_3336	yhcP	0.217094951	0.950125949	0
SL1344_3338	yhcR	0.342849589	-0.719436589	0
SL1344_3339	yhcS	0.568603999	0.705994032	0
SL1344_3341	yhdP	0.00058018	-1.915789134	2
SL1344_3342	cafA	0.043534373	1.500056597	1
SL1344_3343	maf-b	0.002694947	2.254125127	1
SL1344_3348	yhdA	0.221459646	0.918206413	0
SL1344_3349	yhdH	0.222853672	0.991382015	0
SL1344_3350	SL1344_3350	0.240695646	0.931840373	0
SL1344_3351	SL1344_3351	0.004589158	3.127007389	1
SL1344_3356	prmA	0.112256996	0.897948152	0
SL1344_3357	yhdG	8.06e-30	-15	2
SL1344_3358	fis	3.05e-34	-15	2
SL1344_3359	yhdJ	0.573303417	0.493593788	0
SL1344_3361	SL1344_3361	2.67e-08	-3.424289533	2
SL1344_3362	envR	1.71e-09	-3.456654172	2
SL1344_3363	acrE	0.000438414	-1.813572773	2
SL1344_3364	acrF	0.019324707	2.784758592	1
SL1344_3368	SL1344_3368	8.69e-31	-15	2
SL1344_3370	yrdD	7.99e-07	-2.470534428	2
SL1344_3371	smg	0.397735722	0.694852096	0
SL1344_3372	dprA	0.069926847	-1.27978395	0
SL1344_3375	fmu	0.516257294	0.38116668	0
SL1344_3376	sapG	2.22e-34	-15	2
SL1344_3377	mscL	0.054452312	1.403037618	0
SL1344_3379	zntR	0.279050851	0.613344819	0
SL1344_3380	yhdN	0.986182971	-0.016511259	0
SL1344_3384	rpsK	2.22e-34	-15	2
SL1344_3410	bfr	0.220988552	1.001956576	0
SL1344_3412	tufA	2.22e-34	-15	2
SL1344_3413	fusA	2.06e-32	-15	2
SL1344_3417	yheM	6.61e-25	-15	2
SL1344_3419	yheO	0.619898403	-0.38933297	0
SL1344_3420	fkpA	0.062324916	1.211506626	0
SL1344_3424	kefB	0.001428288	2.631801641	1
SL1344_3425	yheR	0.116738597	1.280029593	0
SL1344_3426	yheS	0.064806723	1.286146836	0
SL1344_3428	SL1344_3428	0.536274116	-0.487263283	0
SL1344_3429	yheT	0.009822197	2.010938135	1
SL1344_3431	prkB	0.024068108	1.616137046	1
SL1344_3432	yhfA	0.115985419	1.181161433	0
SL1344_3433	crp	2.38e-32	-15	2
SL1344_3434	yhfK	0.002603129	2.316059772	1
SL1344_3435	argDb	0.031700922	1.56934221	1
SL1344_3438	yhfG	0.583490725	-0.437477221	0
SL1344_3439	ppiA	0.327649466	-0.748154664	0
SL1344_3440	yhfC	0.006125145	2.102599757	1
SL1344_3441	nirB	0.001027428	2.860647346	1
SL1344_3443	nirC	1.15e-17	-5.073516342	2
SL1344_3444	cysG	0.041904547	1.50103353	1
SL1344_3445	bigA	0.006847609	-1.947921725	2
SL1344_3447	yhfL	0.000774618	-1.790087546	2
SL1344_3448	trpS	2.13e-06	-2.087524086	2
SL1344_3449	gph	0.069408162	1.201461006	0
SL1344_3450	rpe	1.54e-19	-15	2
SL1344_3451	dam	5.62e-34	-15	2
SL1344_3452	damX	3.64e-24	-15	2
SL1344_3453	aroB	2.19e-28	-15	2
SL1344_3455	comE	0.013449734	1.989734573	1
SL1344_3458	comB	0.885258104	0.102820154	0
SL1344_3459	comA	0.142670742	1.237592098	0
SL1344_3460	mrcA	4.82e-19	-5.04784142	2
SL1344_3461	nudE	0.038901083	-1.216814315	2
SL1344_3463	yrfG	0.024404257	1.768941488	1
SL1344_3464	hslR	0.000454233	2.615905078	1
SL1344_3465	hslO	0.22489112	0.914188125	0
SL1344_3466	yhgE	0.114460034	-0.878717922	0
SL1344_3467	pckA	0.16507506	0.744396402	0
SL1344_3468	envZ	1.44e-33	-15	2
SL1344_3469	ompR	2.22e-34	-15	2
SL1344_3471	yhgF	2.12e-05	-2.540449436	2
SL1344_3473	feoB	2e-24	-15	2
SL1344_3474	yhgG	0.161605144	0.788427496	0
SL1344_3476	bioH	0.773264956	0.196179618	0
SL1344_3477	comF	0.380993177	0.696933007	0
SL1344_3478	yhgI	0.11962092	-1.216719496	0
SL1344_3479	gntT	0.00772409	1.977833649	1
SL1344_3480	malQ	3.74e-14	-4.133439035	2
SL1344_3481	malP	0.274161169	1.098130372	0
SL1344_3482	malT	0.004442864	2.28970022	1
SL1344_3484	SL1344_3484	0.002405774	2.988697759	1
SL1344_3486	rtcB	0.113383923	0.883132536	0
SL1344_3487	SL1344_3487	9.55e-05	2.901496023	1
SL1344_3488	rtcR	0.045370255	-1.117067295	2
SL1344_3493	glpD	0.589939715	0.417114302	0
SL1344_3494	SL1344_3494	0.684621733	-0.329141814	0
SL1344_3495	SL1344_3495	0.002316961	-1.906803693	2
SL1344_3496	SL1344_3496	0.896280925	-0.111912588	0
SL1344_3497	SL1344_3497	0.153757962	1.129949156	0
SL1344_3498	SL1344_3498	0.205140042	0.974120441	0
SL1344_3499	SL1344_3499	7.5e-55	-9.591532991	2
SL1344_3500	SL1344_3500	0.507167843	-0.427382326	0
SL1344_3501	glgP	0.078211575	-1.238991218	0
SL1344_3502	glgA	0.00543549	-1.459344716	2
SL1344_3503	glgC	0.012374439	2.066509784	1
SL1344_3504	glgX	0.011365605	1.9621992	1
SL1344_3505	glgB	0.040459559	-1.154103207	2
SL1344_3507	gntU	0.053706393	1.473535157	0
SL1344_3508	gntK	0.832803246	0.115087378	0
SL1344_3509	gntR	0.388770132	-0.664180335	0
SL1344_3510	yhhW	0.009789454	1.927901068	1
SL1344_3511	yhhX	5.81e-05	-2.468850617	2
SL1344_3512	yhhY	0.128595632	1.131610051	0
SL1344_3514	SL1344_3514	1.13e-33	-15	2
SL1344_3515	SL1344_3515	5.19e-17	-4.596221513	2
SL1344_3516	SL1344_3516	0.002897811	2.428241681	1
SL1344_3517	ggt	0.480790301	0.846554263	0
SL1344_3519	ugpQ	7.08e-08	-2.924136808	2
SL1344_3520	ugpC	0.185190206	1.078287284	0
SL1344_3521	ugpE	0.819377945	0.191292441	0
SL1344_3522	ugpA	0.149560707	0.804478777	0
SL1344_3523	ugpB	0.021144336	1.657093328	1
SL1344_3526	livF	0.66169916	0.35605516	0
SL1344_3527	livG	0.004092406	2.370461263	1
SL1344_3528	livM	0.531225166	0.484117374	0
SL1344_3529	livH	0.877814438	0.130613789	0
SL1344_3530	livK	6.24e-11	-3.415575634	2
SL1344_3531	yhhK	0.020757063	1.722003578	1
SL1344_3532	livJ	0.002488645	2.865201523	1
SL1344_3537	rsmD	0.00932144	2.185249235	1
SL1344_3540	yhhN	0.498019753	-0.384997989	0
SL1344_3541	zntA	0.013620727	1.886625702	1
SL1344_3542	tcp	0.027134799	1.906479438	1
SL1344_3544	yhhQ	8.49e-17	-5.391882456	2
SL1344_3545	SL1344_3545	0.129372488	1.240458801	0
SL1344_3546	yhhS	0.006826745	1.795536002	1
SL1344_3550	yhhJ	0.017466332	-1.451527116	2
SL1344_3551	yhiH	0.018036786	1.747135403	1
SL1344_3553	yhiN	0.230175885	0.957167513	0
SL1344_3554	pitA	6.09e-24	-15	2
SL1344_3555	uspB	0.045751905	1.571197457	1
SL1344_3556	uspA	0.203748962	1.028171642	0
SL1344_3557	yhiP	0.022888015	-1.641148964	2
SL1344_3559	prlC	0.975655964	0.020264583	0
SL1344_3561	yhiR	0.091700887	1.438841437	0
SL1344_3562	gor	1.51e-29	-15	2
SL1344_3563	SL1344_3563	2.97e-34	-15	2
SL1344_3564	SL1344_3564	1.34e-25	-15	2
SL1344_3565	SL1344_3565	1.32e-33	-15	2
SL1344_3568	treF	0.017902573	-1.326034888	2
SL1344_3569	SL1344_3569	6.06e-10	-3.158591224	2
SL1344_3571	yhjB	5.57e-62	-15	2
SL1344_3572	yhjC	0.766621804	0.256355854	0
SL1344_3573	yhjD	0.067092472	1.455643045	0
SL1344_3574	yhjE	0.553826394	0.470015115	0
SL1344_3575	yhjG	8.38e-05	-2.263816243	2
SL1344_3576	yhjH	0.71283632	-0.325635875	0
SL1344_3577	kdgK	0.807863848	0.202256116	0
SL1344_3578	yhjJ	0.883872927	0.129225344	0
SL1344_3580	yhjK	0.000874826	-1.732220537	2
SL1344_3581	yhjL	0.001468607	1.725320033	1
SL1344_3582	bcsC	2.29e-34	-15	2
SL1344_3583	yhjN	0.014364928	1.408264009	1
SL1344_3584	bcsA	0.091773361	1.400498557	0
SL1344_3587	yhjS	1.89e-18	-7.872232345	2
SL1344_3588	yhjT	0.919700013	-0.075472539	0
SL1344_3589	yhjU	0.18359279	1.089327265	0
SL1344_3590	SL1344_3590	0.736065683	0.171663257	0
SL1344_3591	yhjV	9.52e-70	-15	2
SL1344_3592	dppF	0.079143564	1.372086124	0
SL1344_3593	dppD	0.021173258	2.178137495	1
SL1344_3595	dppB	0.043814607	1.487705998	1
SL1344_3596	dppA	0.002346241	2.775619625	1
SL1344_3597	SL1344_3597	0.059575251	1.489964018	0
SL1344_3598	SL1344_3598	0.010244844	1.906127175	1
SL1344_3600	yhjW	0.254195633	0.943884991	0
SL1344_3602	lpfD	1.04e-27	-7.198897683	2
SL1344_3604	lpfC	1.73e-29	-15	2
SL1344_3606	lpfA	1.55e-25	-15	2
SL1344_3607	yhjY	5.66e-17	-15	2
SL1344_3608	tag	0.109762686	-1.09544747	0
SL1344_3610	bisC	0.016917072	1.736451226	1
SL1344_3612	yiaE	0.189822734	0.989626769	0
SL1344_3613	yiaF	0.181567575	1.044146194	0
SL1344_3614	yiaG	0.0150412	1.400679622	1
SL1344_3615	cspA	0.128155752	1.206259064	0
SL1344_3616	SL1344_3616	0.334775711	0.780982061	0
SL1344_3619	yafP	4.79e-31	-5.926008858	2
SL1344_3623	yiaH	1.08e-27	-7.478086025	2
SL1344_3624	yiaB	1.92e-10	-3.563768974	2
SL1344_3625	xylB	0.001440601	-1.772558685	2
SL1344_3627	xylR	4.86e-08	-3.163794047	2
SL1344_3628	bax	0.005582161	2.012140218	1
SL1344_3629	malS	4.19e-06	-2.53330186	2
SL1344_3630	avtA	0.024624136	1.655229415	1
SL1344_3632	yiaJ	7.53e-29	-4.374599291	2
SL1344_3633	yiaK	0.081647926	-1.154761448	0
SL1344_3634	yiaL	4.5e-31	-15	2
SL1344_3635	SL1344_3635	6.38e-19	-3.452714188	2
SL1344_3636	yiaM	2.06e-71	-15	2
SL1344_3637	yiaN	4.87e-34	-15	2
SL1344_3639	lyxK	0.004343369	2.160970381	1
SL1344_3641	sgbU	0.058003378	1.333531404	0
SL1344_3644	SL1344_3644	0.202836306	-0.956962084	0
SL1344_3645	aldB	0.039651552	1.473231843	1
SL1344_3646	SL1344_3646	0.341304955	0.778698449	0
SL1344_3647	selB	0.006273569	-15	2
SL1344_3648	selA	0.017460752	2.308678281	1
SL1344_3649	yibF	0.000846384	1.728938445	1
SL1344_3650	mtlA	8.98e-05	3.442005066	1
SL1344_3651	mtlD	4.35e-29	-15	2
SL1344_3652	mtlR	7.58e-16	-4.358104184	2
SL1344_3653	SL1344_3653	0.000601691	-1.96138958	2
SL1344_3654	yibL	9.73e-07	-2.44447443	2
SL1344_3656	sadA	3.39e-33	-15	2
SL1344_3657	lctP	0.02562577	1.688267645	1
SL1344_3658	lctR	8.14e-11	-3.376093306	2
SL1344_3659	lctD	0.029065104	1.451111987	1
SL1344_3660	yibK	0.126332406	1.259019227	0
SL1344_3661	SL1344_3661	4.39e-05	-2.33114076	2
SL1344_3662	SL1344_3662	5.24e-10	-15	2
SL1344_3663	SL1344_3663	4.09e-21	-5.521549411	2
SL1344_3664	SL1344_3664	0.006892097	1.950911587	1
SL1344_3665	cysE	1.4e-07	-2.669435877	2
SL1344_3669	yibN	0.423416414	0.68995118	0
SL1344_3670	pmgI	0.173748561	1.367668914	0
SL1344_3671	yibP	4.95e-51	-15	2
SL1344_3672	yigQ	0.835013381	-0.140460775	0
SL1344_3673	yibD	1.61e-71	-15	2
SL1344_3674	tdh	0.00064025	-1.731501531	2
SL1344_3675	kbl	0.014102038	1.970057343	1
SL1344_3679	rfaL	1.26e-67	-15	2
SL1344_3680	rfaK	1.18e-50	-15	2
SL1344_3681	rfaZ	8.84e-72	-15	2
SL1344_3682	rfaY	3.36e-34	-15	2
SL1344_3683	rfaJ	3.52e-41	-8.653332435	2
SL1344_3684	rfaI	2.41e-61	-15	2
SL1344_3685	rfaB	5.42e-10	-2.403297673	2
SL1344_3688	rfaG	5.76e-26	-15	2
SL1344_3689	rfaQ	2.22e-34	-15	2
SL1344_3695	radC	0.995850312	0.005374131	0
SL1344_3698	slmA	0.013590843	-1.28375838	2
SL1344_3700	rph	3.82e-20	-5.273567468	2
SL1344_3701	yicC	0.022714266	1.695009978	1
SL1344_3702	SL1344_3702	0.067080496	1.480209906	0
SL1344_3705	ligB	0.133085075	1.215959702	0
SL1344_3708	spoT	1.1e-35	-5.357045719	2
SL1344_3709	spoU	5.77e-07	-2.728642224	2
SL1344_3710	recG	4.94e-34	-15	2
SL1344_3711	SL1344_3711	0.373839813	-0.633721673	0
SL1344_3713	yicE	0.106024998	1.033015442	0
SL1344_3714	yicH	0.189752153	0.97970553	0
SL1344_3715	yicI	0.034305004	1.942689476	1
SL1344_3716	yicJ	7.47e-13	-4.206258029	2
SL1344_3717	SL1344_3717	7.63e-13	-4.972386803	2
SL1344_3718	sugR	0.498019753	-0.546897507	0
SL1344_3723	misL	0.143217799	-0.947042053	0
SL1344_3725	marT	3.92e-67	-15	2
SL1344_3726	slsA	0.000352496	-2.537203803	2
SL1344_3727	cigR	4.36e-13	-4.304916652	2
SL1344_3728	mgtB	6.25e-34	-15	2
SL1344_3730	yicL	7.53e-12	-3.572502021	2
SL1344_3731	SL1344_3731	0.042082547	1.593997816	1
SL1344_3733	SL1344_3733	0.000275248	1.996509263	1
SL1344_3734	SL1344_3734	0.003237929	2.225109635	1
SL1344_3738	SL1344_3738	0.000518258	2.882901253	1
SL1344_3740	SL1344_3740	0.008495198	-1.737254804	2
SL1344_3741	nepI	0.127455396	-1.115249806	0
SL1344_3744	SL1344_3744	0.002261962	2.705148559	1
SL1344_3745	SL1344_3745	0.327649466	0.596503523	0
SL1344_3746	SL1344_3746	2.38e-34	-15	2
SL1344_3747	SL1344_3747	0.003351237	-1.444704849	2
SL1344_3748	SL1344_3748	1.14e-32	-15	2
SL1344_3750	SL1344_3750	8.59e-31	-15	2
SL1344_3751	SL1344_3751	2.35e-34	-15	2
SL1344_3753	uhpT	0.000914626	2.412554938	1
SL1344_3754	uhpC	0.133962851	1.175706568	0
SL1344_3755	uhpB	0.019360226	1.231228895	1
SL1344_3758	SL1344_3758	3.36e-54	-15	2
SL1344_3759	SL1344_3759	2.21e-33	-15	2
SL1344_3760	SL1344_3760	0.833377289	-0.180829126	0
SL1344_3762	ilvB	0.00213707	1.85786254	1
SL1344_3765	SL1344_3765	0.0001479	2.692794522	1
SL1344_3766	emrD	4.86e-16	-15	2
SL1344_3767	SL1344_3767	0.047503816	1.531065623	1
SL1344_3768	dsdC	0.19596494	1.055384022	0
SL1344_3769	dsdX	0.127979896	-1.170877818	0
SL1344_3770	dsdA	0.169000985	-0.777808842	0
SL1344_3771	yidF	0.031481159	1.621130078	1
SL1344_3772	yidG	0.530339139	-0.497085124	0
SL1344_3773	yidH	0.183104371	1.121126623	0
SL1344_3774	yidE	0.454857296	0.55507768	0
SL1344_3777	yidQ	0.193358761	1.039240908	0
SL1344_3778	yidR	0.047692826	1.525711025	1
SL1344_3786	yhjA	2.22e-67	-15	2
SL1344_3787	torD	0.041110822	1.586071161	1
SL1344_3788	torA	0.012990081	1.709126983	1
SL1344_3789	torC	0.509897406	1.016051582	0
SL1344_3791	torT	0.018930115	2.064475427	1
SL1344_3792	torS	0.897913559	-0.087002083	0
SL1344_3793	dgoT	0.014797481	1.98784528	1
SL1344_3794	dgoD	0.008050794	2.171664141	1
SL1344_3798	yidA	0.074118979	-1.211205763	0
SL1344_3799	SL1344_3799	1.16e-69	-15	2
SL1344_3800	SL1344_3800	0.001510499	2.360952948	1
SL1344_3808	SL1344_3808	0.605594423	0.41088734	0
SL1344_3810	thdF	1.84e-33	-15	2
SL1344_3811	intA	0.00013156	-2.020862665	2
SL1344_3812	SL1344_3812	9.17e-16	-6.582696256	2
SL1344_3814	yidY	0.302823077	-0.788928646	0
SL1344_3815	yidZ	0.678321488	-0.359419201	0
SL1344_3816	yieE	0.267585562	0.907026956	0
SL1344_3817	yieF	0.007248976	2.60696994	1
SL1344_3818	yieG	0.004098189	2.179635233	1
SL1344_3819	yieH	0.002346588	-1.661514013	2
SL1344_3820	phoU	1.06e-27	-15	2
SL1344_3821	pstB	2.22e-34	-15	2
SL1344_3822	pstA	2.22e-34	-15	2
SL1344_3823	pstC	5.23e-34	-15	2
SL1344_3824	pstS	2.65e-09	-3.096240704	2
SL1344_3825	SL1344_3825	0.424485259	-0.447378119	0
SL1344_3827	SL1344_3827	0.000877827	2.413134395	1
SL1344_3832	atpD	3.17e-26	-15	2
SL1344_3833	atpG	3.17e-26	-15	2
SL1344_3834	atpA	6.62e-51	-15	2
SL1344_3835	atpH	1.04e-30	-15	2
SL1344_3836	atpF	4.97e-18	-15	2
SL1344_3839	atpI	5.21e-20	-15	2
SL1344_3840	gidB	0.033987196	-1.093852157	2
SL1344_3841	gidA	3.85e-33	-15	2
SL1344_3842	mioC	0.022888015	1.748959065	1
SL1344_3844	asnA	0.003753229	3.054740054	1
SL1344_3845	yieM	0.01185522	2.007072419	1
SL1344_3846	yieN	0.013033017	2.09486373	1
SL1344_3847	kup	0.003304554	-1.971013595	2
SL1344_3849	rbsA	0.015791613	1.879174522	1
SL1344_3850	rbsC	0.162581627	1.064888473	0
SL1344_3851	rbsB	0.034450353	-1.575507431	2
SL1344_3852	rbsK	0.669360753	0.341601807	0
SL1344_3853	rbsR	4.76e-05	-2.167394568	2
SL1344_3854	yieO	0.071796065	1.330146457	0
SL1344_3858	yifA	0.005673687	-1.240159897	2
SL1344_3859	yifE	1.46e-05	-2.014132364	2
SL1344_3861	ilvG	0.02043186	2.3270436	1
SL1344_3863	ilvE	2.04e-18	-4.883330054	2
SL1344_3864	ilvD	2.03e-21	-5.533098531	2
SL1344_3865	ilvA	0.057024721	1.591497023	0
SL1344_3869	ilvC	0.448319337	-0.61988557	0
SL1344_3872	rep	8.9e-32	-15	2
SL1344_3873	gppA	0.001480964	-1.85584048	2
SL1344_3874	rhlB	0.033700191	1.72016265	1
SL1344_3875	trxA	5.24e-30	-8.058364116	2
SL1344_3877	rfe	2.31e-34	-15	2
SL1344_3878	wzzE	0.047915695	1.438349803	1
SL1344_3879	rffE	1.8e-17	-6.241707781	2
SL1344_3880	rffD	0.187243646	0.992875079	0
SL1344_3881	rffG	0.069966219	1.460003523	0
SL1344_3883	rffC	2.22e-34	-15	2
SL1344_3884	rffA	2.65e-34	-15	2
SL1344_3885	wzxE	7.6e-30	-15	2
SL1344_3888	rffM	2.82e-15	-4.264300572	2
SL1344_3889	yifK	0.012374439	1.822987745	1
SL1344_3890	hemY	0.005614741	2.258359774	1
SL1344_3891	hemX	0.086175953	-1.237739352	0
SL1344_3894	cyaA	1.04e-12	-4.146148653	2
SL1344_3895	SL1344_3895	3.31e-34	-15	2
SL1344_3896	SL1344_3896	3.16e-37	-15	2
SL1344_3897	SL1344_3897	5.31e-32	-15	2
SL1344_3899A	SL1344_3899A	0.754127021	0.263282221	0
SL1344_3902	yigA	0.023592612	-1.619752375	2
SL1344_3903	xerC	4.15e-14	-15	2
SL1344_3904	yigB	0.563691083	0.442586486	0
SL1344_3905	uvrD	1.28e-54	-15	2
SL1344_3906	corA	1.79e-33	-15	2
SL1344_3908	yigG	2.31e-34	-15	2
SL1344_3909	rarD	0.003180075	2.362216031	1
SL1344_3910	yigI	0.000123495	2.050183572	1
SL1344_3912	recQ	0.160997162	1.090296471	0
SL1344_3913	rhtC	0.019252489	1.908952577	1
SL1344_3916	yigL	0.115408814	1.240448602	0
SL1344_3917	yigM	0.067080496	1.343452317	0
SL1344_3919	metE	0.09700519	0.962624877	0
SL1344_3920	SL1344_3920	0.201420291	1.058276096	0
SL1344_3921	dlhH	0.035473338	1.506945842	1
SL1344_3925	yigP	3e-29	-15	2
SL1344_3927	tatA	0.203631558	-0.797620111	0
SL1344_3929	tatC	3.34e-34	-15	2
SL1344_3930	tatD	0.001258294	2.756284496	1
SL1344_3931	rfaH	9.13e-33	-15	2
SL1344_3933	fre	8.72e-11	-3.339319632	2
SL1344_3934	SL1344_3934	7.89e-34	-15	2
SL1344_3936	fadB	0.737100936	0.273885988	0
SL1344_3937	pepQ	4.48e-05	2.036550546	1
SL1344_3938	yigZ	0.344844732	-0.689916001	0
